trade_id,ticker,company_name,exchange,sector,trade_date,open_price_inr,high_price_inr,low_price_inr,close_price_inr,prev_close_inr,volume,market_cap_cr,pe_ratio,pb_ratio,dividend_yield,beta,52w_high_inr,52w_low_inr,nifty50_weight,portfolio,analyst_rating,shares_held,purchase_price_inr,currency
IN000200,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,12-07-2023,1526.14,1634.43,1510.07,1526.14,1631.67,2411753,574201.51,41.4,2.82,1.681,1.362,1603.95,1361.45,3.5,SECTORAL_PORTFOLIO,BUY,763,1704.27,INR
IN000219,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,12-07-2023,1501.75,1579.3,1497.44,1561.32,1603.86,2072780,194500.15,16.38,11.3,1.836,1.555,1793.41,1179.71,0.5,SECTORAL_PORTFOLIO,HOLD,1920,1308.11,INR
IN001428,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-07-2023,3041.64,3248.11,2989.17,3217.68,3114.18,714257,1541946.33,35.65,13.12,0.361,1.725,3955.79,2850.21,2.3,NIFTY50_PORTFOLIO,SELL,1528,3093.82,INR
IN001463,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-07-2023,3265.8,3349.89,3120.62,3216.74,3292.3,2184625,1871302.49,13.59,5.72,1.611,1.783,3516.52,2264.87,1.2,MIDCAP_PORTFOLIO,BUY,1174,2407.06,INR
IN001470,LT,Larsen & Toubro,NSE,TECHNOLOGY,12-07-2023,3144.35,3149.21,2896.93,2986.22,2979.35,2675487,792802.59,32.45,5.19,0.424,1.751,3753.63,2432.77,3.5,MIDCAP_PORTFOLIO,BUY,225,3022.12,INR
IN001472,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-07-2023,3151.93,3265.03,3086.79,3190.4,3236.19,496212,1616603.54,59.82,14.51,0.064,1.898,3741.43,2960.52,5.1,SECTORAL_PORTFOLIO,BUY,1158,2533.48,INR
IN001494,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-07-2023,3166.96,3183.39,2957.64,3036.95,3147.85,3165998,418050.8,35.83,3.37,1.79,1.251,4025.14,2644.97,0,NIFTY50_PORTFOLIO,HOLD,1438,3996.04,INR
IN003708,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-07-2023,3247.51,3351.16,3188.12,3300.15,3390.46,4192251,1631052.58,51.56,12.79,2.06,0.844,3963.49,2543.53,1.2,SECTORAL_PORTFOLIO,SELL,1210,3186.38,INR
IN001530,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,12-07-2023,274.62,290.13,269.86,283.33,272.84,1474413,196462.4,28.84,13.78,2.463,0.493,375.32,186.69,1.2,SECTORAL_PORTFOLIO,BUY,638,334.2,INR
IN001540,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,12-07-2023,287.01,294.94,273.47,280.95,278.4,851828,82422.65,75.21,12.58,3.474,1.19,334.44,175.56,1.2,SECTORAL_PORTFOLIO,SELL,307,321.82,INR
IN001943,RELIANCE,Reliance Industries,NSE,ENERGY,12-07-2023,2149.74,2278.85,2142.83,2253.6,2227.02,2485002,1170169.63,26.51,8.545,1.631,1.709,2911.15,1933.86,2.3,MIDCAP_PORTFOLIO,BUY,935,2222.86,INR
IN000689,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2784.29,2887.13,2731.77,2822.71,2913.06,2248903,1561218.11,17.96,2.79,1.8295,0.709,3621.35,2079.69,2.3,MIDCAP_PORTFOLIO,BUY,1023,2945.29,INR
IN000709,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2750.82,2923.47,2713.11,2878.17,2807.26,2388016,2739868.42,40.06,13.18,0.018,0.946,3477.82,1768.59,5.1,SECTORAL_PORTFOLIO,BUY,1499,2573.23,INR
IN000723,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2780.68,2842.8,2710,2724.97,2797.01,2115708,1296351.59,53.98,5.23,2.658,1.082,3632.7,1816.4,2.3,NIFTY50_PORTFOLIO,SELL,1214,3026.21,INR
IN000756,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2900.23,3025.89,2874.27,2956.4,3062.85,1866471,411770.01,60.2,4.76,1.8295,1.73,3746.64,2181.06,0,NIFTY50_PORTFOLIO,HOLD,88,2300.89,INR
IN000773,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2686.09,2747.49,2611.99,2638.15,2577.69,2629854,2223300.1,48.92,8.71,1.391,0.632,3025.58,2265.69,3.5,NIFTY50_PORTFOLIO,BUY,440,3262.56,INR
IN000825,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,02-08-2023,2669.78,2708.92,2583.85,2588.12,2510.95,1566138,1088167.17,36.55,7.57,1.736,0.63,3055.22,2281.71,0,SECTORAL_PORTFOLIO,BUY,550,2167.68,INR
IN004949,TECHM,Tech Mahindra,NSE,TECHNOLOGY,02-08-2023,1326.85,1363.71,1227.52,1252.95,1278.96,2286880,114398.72,74.18,13.25,2.01,1.018,1410.17,1204.83,1.2,NIFTY50_PORTFOLIO,BUY,1809,1083.84,INR
IN002780,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,03-08-2023,10201.36,10880.16,9996.54,10781.34,11179.15,2959593,4426062.18,20.89,9.7,1.687,0.961,10781.34,6592.6,1.2,MIDCAP_PORTFOLIO,HOLD,1707,11663.94,INR
IN002786,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,03-08-2023,10403.19,10842.47,10254.19,10678.39,10442.77,1992757,1473569.06,59.87,6.89,1.436,0.635,13311.58,6761.34,0.5,SECTORAL_PORTFOLIO,HOLD,1033,10353.63,INR
IN002839,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,03-08-2023,9953.27,9964.39,9703,9899.12,9999.92,1982192,3584245.08,31.47,14.59,3.398,1.315,13814.25,7843.05,0.5,MIDCAP_PORTFOLIO,BUY,1739,11809.13,INR
IN003607,BAJFINANCE,Bajaj Finance,NSE,NBFC,05-08-2023,7116.57,7278.19,6967.59,7050.88,7030.41,4607296,4703548.26,79.42,6.41,1.712,1.233,8727.49,5311.4,0,SECTORAL_PORTFOLIO,HOLD,1140,7214.04,INR
IN000899,KOTAKBANK,Kotak Mahindra Bank,NSE,FINANCE,05-08-2023,1824.01,1863.68,1750.99,1785.94,1760.28,4309502,608331.66,30.47,2.25,1.351,0.715,2145.25,1111.79,0,MIDCAP_PORTFOLIO,BUY,443,1746.59,INR
IN000957,KOTAKBANK,Kotak Mahindra Bank,NSE,FINANCE,05-08-2023,1779.13,1815.58,1697,1779.13,1790.9,4988316,1003289.995,47.04,2.3,0.58,0.95,2459.99,1481.83,0.5,NIFTY50_PORTFOLIO,BUY,1387,2111.55,INR
IN000792,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,05-08-2023,285.43,287.24,277.42,280.39,288.82,2699963.5,51878.2,58.93,2.75,0.414,0.639,330.19,236.48,2.3,SECTORAL_PORTFOLIO,BUY,1184,255.67,INR
IN004773,POWERGRID,Power Grid Corporation,BSE,UTILITIES,05-08-2023,244.26,245.59,231.77,237.19,240.01,2253098,75839.26,45.18,2.91,1.9755,1.839,283.45,176.78,5.1,MIDCAP_PORTFOLIO,BUY,1515,233.27,INR
IN002753,RELIANCE,Reliance Industries,NSE,ENERGY,05-08-2023,2119.49,2282.95,2062.42,2217.72,2172.3,1770521,653337.08,8.54,5.72,0.976,1.971,3046.86,1986.53,3.5,MIDCAP_PORTFOLIO,BUY,1243,2046.94,INR
IN001684,TITAN,Titan Company,BSE,CONSUMER GOODS,05-08-2023,3425.77,3454.64,3195.29,3289.31,3177.66,4320260,3320830.17,41.92,13.93,0.316,1.16,4727.1,3197.08,5.1,MIDCAP_PORTFOLIO,SELL,835,3278.51,INR
IN003555,HDFCBANK,HDFC Bank,NSE,FINANCE,06-08-2023,1615.71,1652,1514.87,1519.44,1461.69,800636,1212465.77,27.85,9.84,2.664,1.07,1795.18,1223.66,0,MIDCAP_PORTFOLIO,HOLD,1105,1780.14,INR
IN004616,POWERGRID,Power Grid Corporation,BSE,UTILITIES,06-08-2023,251.02,256.01,239.43,240.95,236.52,70954,82769.45,70.5,9.94,1.195,1.989,335.18,206.38,5.1,NIFTY50_PORTFOLIO,HOLD,1260,308.33,INR
IN004617,POWERGRID,Power Grid Corporation,BSE,UTILITIES,06-08-2023,255.38,259.61,242.68,247.92,246.85,4796011,137680.42,45.18,2.62,1.949,1.458,319.41,184.2,2.3,SECTORAL_PORTFOLIO,BUY,1509,290.17,INR
IN004637,POWERGRID,Power Grid Corporation,BSE,UTILITIES,06-08-2023,240.79,264.35,234.27,256.67,252.61,1723339,164750.01,49.08,8.885,0.372,1.52,269.77,230.7,0,NIFTY50_PORTFOLIO,BUY,856,230.12,INR
IN004669,POWERGRID,Power Grid Corporation,BSE,UTILITIES,06-08-2023,259.28,260.69,254.73,260.26,252.15,1159492,48192.52,23.64,3.58,0.178,1.284,279.9,235.5,3.5,SECTORAL_PORTFOLIO,BUY,1243,261.86,INR
IN003412,TECHM,Tech Mahindra,NSE,TECHNOLOGY,06-08-2023,1289.95,1316.94,1268.25,1271.6,1245.52,3250079,882424.31,55.37,6.55,2.815,1.413,1705.87,800.62,5.1,MIDCAP_PORTFOLIO,SELL,463,1153.57,INR
IN003448,TECHM,Tech Mahindra,NSE,TECHNOLOGY,06-08-2023,1290.76,1362.42,1266.53,1290.76,1364.06,2665506,971975.41,22.2,8.715,1.532,1.413,1813.8,881.28,1.2,SECTORAL_PORTFOLIO,BUY,1011,1300.71,INR
IN003459,TECHM,Tech Mahindra,NSE,TECHNOLOGY,06-08-2023,1274.75,1294.74,1192.82,1193.3,1216.36,1080917,787265.92,44.16,9.71,2.082,1.218,1541.8,1050.45,5.1,NIFTY50_PORTFOLIO,BUY,191,1218.52,INR
IN003482,TECHM,Tech Mahindra,NSE,TECHNOLOGY,06-08-2023,1323.62,1352.58,1216.01,1249.15,1204.37,2837533,1002693.47,44.16,9.51,1.921,1.154,1638.32,1042.61,0.5,NIFTY50_PORTFOLIO,SELL,948,1573.6,INR
IN004433,TITAN,Titan Company,BSE,CONSUMER GOODS,06-08-2023,3419.38,3612.74,3416.06,3522.16,3487.64,613322,3167292.52,17.79,11.21,0.691,0.629,4678.69,2374.89,0.5,NIFTY50_PORTFOLIO,SELL,245,3318.12,INR
IN004454,TITAN,Titan Company,BSE,CONSUMER GOODS,06-08-2023,3518.98,3540.01,3389.53,3470.38,3520.71,1228844,1318832.63,44.82,7.88,2.127,1.573,4635.49,2585.07,0.5,MIDCAP_PORTFOLIO,BUY,531,3491.02,INR
IN004514,TITAN,Titan Company,BSE,CONSUMER GOODS,06-08-2023,3248.59,3411.7,3157.33,3401.99,3534.8,3542275,2152635.96,30.75,5.88,1.812,1.853,4561.17,2290.78,2.3,MIDCAP_PORTFOLIO,BUY,620,2875.36,INR
IN004570,TITAN,Titan Company,BSE,CONSUMER GOODS,06-08-2023,3484.84,3569.3,3269,3337.7,3451.74,2433111,754192.75,31.14,1.17,3.047,1.477,4300.22,3006.77,2.3,SECTORAL_PORTFOLIO,BUY,1640,3666.56,INR
IN004577,TITAN,Titan Company,BSE,CONSUMER GOODS,06-08-2023,3447.07,3549.91,3148.88,3447.07,3195.69,564190,1164353.28,68.08,2.23,0.509,0.703,4012.55,2757.23,0,NIFTY50_PORTFOLIO,BUY,447,3425.27,INR
IN003518,HINDUNILVR,Hindustan Unilever,NSE,FMCG,08-08-2023,2383.79,2449.67,2196.88,2223.19,2167.54,2701380,1255049.01,20.28,9.54,1.702,1.515,2846.76,1961.64,2.3,MIDCAP_PORTFOLIO,SELL,1599,2525.96,INR
IN003540,HINDUNILVR,Hindustan Unilever,NSE,FMCG,08-08-2023,2595.55,2629.64,2400.29,2595.55,2485.89,4650313,226540.14,63.76,2.13,1.481,0.937,3050.23,1925.72,3.5,SECTORAL_PORTFOLIO,BUY,984,2819.13,INR
IN000993,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,08-08-2023,9992.05,10162.58,9830.73,9999.86,10002.75,2146939,2460371.84,27.84,5.12,0.044,1.25,13854.63,8101.49,3.5,SECTORAL_PORTFOLIO,BUY,1429,8769.03,INR
IN003281,RELIANCE,Reliance Industries,NSE,ENERGY,08-08-2023,2198.33,2208.22,2073.29,2121.29,2064.03,3661986,412271.09,17.79,7.75,2.37,0.708,2500.47,1766.07,2.3,SECTORAL_PORTFOLIO,BUY,1809,1999.48,INR
IN003299,RELIANCE,Reliance Industries,NSE,ENERGY,08-08-2023,2234.85,2295.56,2156.36,2189.57,2160.14,1417091,1188531.14,12.61,7.96,2.086,0.919,2739.59,1671.06,5.1,MIDCAP_PORTFOLIO,BUY,54,2116.8,INR
IN001104,TECHM,Tech Mahindra,NSE,TECHNOLOGY,08-08-2023,1274.91,1300.86,1197.15,1274.91,1212.25,3158826,654301.69,33.36,11.68,0.228,1.108,1456.33,1123.69,2.3,MIDCAP_PORTFOLIO,HOLD,492,1326.09,INR
IN001133,TECHM,Tech Mahindra,NSE,TECHNOLOGY,08-08-2023,1332.78,1389.44,1310.06,1332.78,1397.03,3422807,727737.59,61.22,5,3.192,1.451,1773.42,1056.21,1.2,MIDCAP_PORTFOLIO,BUY,940,1299.76,INR
IN001697,TITAN,Titan Company,BSE,CONSUMER GOODS,08-08-2023,3506.19,3526.18,3435.55,3462.63,3456.57,1293259,1597831.86,44.08,14.34,3.604,1.16,4738.73,2051.41,1.2,NIFTY50_PORTFOLIO,HOLD,141,3773.97,INR
IN001702,TITAN,Titan Company,BSE,CONSUMER GOODS,08-08-2023,3473,3565.88,3388.84,3536.46,3500.48,4705045,2464528.09,37.43,3.71,2.255,1.134,3702.25,2357.35,2.3,NIFTY50_PORTFOLIO,SELL,1451,3329.41,INR
IN003041,WIPRO,Wipro,BSE,TECHNOLOGY,08-08-2023,484.38,518.39,473.11,515.76,503.17,2414007,461888.82,35.63,2.47,0.722,0.461,694.42,319.3,0,MIDCAP_PORTFOLIO,BUY,209,423.2,INR
IN003065,WIPRO,Wipro,BSE,TECHNOLOGY,08-08-2023,508.54,532.47,504.01,526.99,537.04,2414007,485832.83,58,6.74,2.255,1.998,624.65,431.5,1.2,NIFTY50_PORTFOLIO,BUY,605,426.32,INR
IN003088,WIPRO,Wipro,BSE,TECHNOLOGY,08-08-2023,524.63,554.39,518.11,550.57,546.66,2416500,255127.93,74.02,5.06,2.601,1.238,650.73,322,0,SECTORAL_PORTFOLIO,BUY,662,452.15,INR
IN003103,WIPRO,Wipro,BSE,FINANCE,08-08-2023,505.05,511.73,498.11,503.17,509.9,2414007,154680.3,49.07,10.16,2.343,1.238,575.89,327.83,0.5,SECTORAL_PORTFOLIO,BUY,95,428.63,INR
IN003142,WIPRO,Wipro,BSE,TECHNOLOGY,08-08-2023,509.89,537.18,495.19,534.34,541.94,1105433,73877.06,56.68,6.29,1.87,0.751,642.39,402.07,2.3,NIFTY50_PORTFOLIO,SELL,173,548.54,INR
IN003317,ICICIBANK,ICICI Bank,NSE,FINANCE,09-08-2023,993.68,1044.5,986.71,1035.97,1043.6,1208104,448238.03,46.78,10.54,0.233,0.935,1035.97,705.03,0.5,SECTORAL_PORTFOLIO,SELL,1051,802.87,INR
IN003357,ICICIBANK,ICICI Bank,NSE,FINANCE,09-08-2023,940.82,940.86,866.52,886.11,881.19,3835899,793540.93,75.2,13.8,2.996,1.676,1292.9,760.11,0.5,MIDCAP_PORTFOLIO,BUY,619,742.22,INR
IN003484,ICICIBANK,ICICI Bank,NSE,FINANCE,09-08-2023,978.4,1030.26,954.26,1010.45,1005.1,4213546,460052.64,73.38,5.99,0.652,1.189,1055.95,709.37,2.3,SECTORAL_PORTFOLIO,BUY,890,990.38,INR
IN003300,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,09-08-2023,9786.77,9946.73,9103.44,9251.4,9378.31,1602094,7982429.34,10.34,7.84,3.216,0.859,11905.78,8351.31,1.2,NIFTY50_PORTFOLIO,BUY,166,11741.7,INR
IN003304,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,09-08-2023,10423.17,10775.84,10348.73,10600.03,10770.65,1700671,6729169.67,56.15,9.79,0.125,1.67,12895.42,8000.1,1.2,NIFTY50_PORTFOLIO,BUY,631,11720.8,INR
IN003427,ADANIENT,Adani Enterprises,NSE,CONGLOMERATE,11-08-2023,2920.34,2922.26,2740.6,2775.24,2869.9,2641542,163902.77,20.71,12.75,0.563,1.345,3490.38,1718.5,1.2,SECTORAL_PORTFOLIO,HOLD,179,2662.82,INR
IN004787,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,11-08-2023,909.77,929.01,853.89,860.3,876.4,3877700,77373.3,66.85,4.81,2.434,1.189,1169.74,771.04,5.1,NIFTY50_PORTFOLIO,BUY,1233,801.66,INR
IN003780,POWERGRID,Power Grid Corporation,BSE,UTILITIES,11-08-2023,259.44,279.17,257.48,276.43,282.92,3755585,20060.38,45.18,3.48,1.9755,1.342,325.33,196.16,2.3,NIFTY50_PORTFOLIO,HOLD,1745,265.73,INR
IN003854,POWERGRID,Power Grid Corporation,BSE,UTILITIES,11-08-2023,249,251.88,248.24,251.61,247.38,1632906,98642.68,57.65,13.89,2.964,0.767,349.89,178.61,3.5,NIFTY50_PORTFOLIO,HOLD,326,197.72,INR
IN001754,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,11-08-2023,3401.69,3655.51,3318.14,3629.18,3611.68,2685448,2698513.13,60.64,7.88,1.984,0.719,4116.44,2104.37,2.3,MIDCAP_PORTFOLIO,BUY,86,3964.54,INR
IN000682,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,12-08-2023,883.49,884.51,851.09,874.69,865.95,1045549,537634.85,47.04,8.08,3.531,0.444,1119.48,557.73,5.1,MIDCAP_PORTFOLIO,BUY,683,907.23,INR
IN001183,NESTLEIND,Nestle India,BSE,FMCG,12-08-2023,22611.18,23110.18,21650.96,22101.94,21820.59,4963669,8710711.25,15.44,14.36,2.579,1.874,30236.63,15833.87,1.2,SECTORAL_PORTFOLIO,BUY,1120,17260.76,INR
IN001184,NESTLEIND,Nestle India,BSE,FMCG,12-08-2023,22709.15,23237.49,21254.97,21343.66,20524.46,1586151,17380352.36,69.63,11.36,2.218,1.355,25072.85,16714,5.1,NIFTY50_PORTFOLIO,BUY,1002,27405,INR
IN001222,NESTLEIND,Nestle India,BSE,FMCG,12-08-2023,21012.14,21491.73,20556.12,21184.84,20663.01,2626770,2748915.52,25.5,4.13,1.921,1.753,23948.28,15435,5.1,MIDCAP_PORTFOLIO,BUY,1932,25496.59,INR
IN001241,NESTLEIND,Nestle India,BSE,FMCG,12-08-2023,20936.69,21642.87,20812.75,21120.27,21615.63,1593128,6004602.28,59.39,14.77,1.9485,1.861,26948.86,13426.1,1.2,MIDCAP_PORTFOLIO,BUY,1089,22009.97,INR
IN001266,NESTLEIND,Nestle India,BSE,FMCG,12-08-2023,21799.99,21832.42,20254.1,20643.28,21031.57,145642,1289209.02,39.06,14.8,2.955,1.2725,30062.66,16229.15,3.5,NIFTY50_PORTFOLIO,BUY,1348,16872.23,INR
IN000538,RELIANCE,Reliance Industries,NSE,ENERGY,12-08-2023,2262.53,2402.45,2215.65,2262.53,2397.06,4284522,1188531.14,11.84,8.59,2.974,0.521,3014.24,1902.77,0,SECTORAL_PORTFOLIO,BUY,1027,2225.1,INR
IN000657,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1247.91,1329.93,1246.65,1297.51,1284,1072829,1034779.51,46.88,11.59,2.2445,0.653,1344.94,958.59,1.2,NIFTY50_PORTFOLIO,BUY,763,1035.36,INR
IN000700,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1205.7,1288.34,1203.84,1268.47,1317.06,4914492,847716.26,73.83,13.1,2.799,1.139,1268.47,997.57,3.5,MIDCAP_PORTFOLIO,BUY,698,1073.48,INR
IN000721,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1162.94,1203.96,1154.41,1177.99,1198.24,483724,364589.69,46.88,14.82,2.186,1.628,1521.49,747.42,0.5,MIDCAP_PORTFOLIO,BUY,708,1353.75,INR
IN000727,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1246.45,1272.49,1156.56,1177.92,1211.38,4271943,595938.28,77.43,11.91,1.835,1.349,1508.07,1000.05,3.5,MIDCAP_PORTFOLIO,HOLD,1233,1318.2,INR
IN000747,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1176.55,1223.97,1161.9,1219.69,1212.97,654398,132668.16,9.24,4.06,2.986,1.346,1589.64,1082.06,5.1,NIFTY50_PORTFOLIO,HOLD,1098,962.02,INR
IN004231,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1243.3,1271.28,1192.39,1221.64,1183.7,1235459,834801.84,48.72,14.1,0.041,1.697,1529.87,886.66,5.1,SECTORAL_PORTFOLIO,BUY,544,1081.59,INR
IN004336,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1232.61,1257.67,1222.28,1252.75,1284.53,2598333,340889.8,40.3,1.34,3.792,0.693,1437.59,903.14,0.5,NIFTY50_PORTFOLIO,HOLD,333,1151.1,INR
IN004344,SUNPHARMA,Sun Pharmaceutical,BSE,PHARMACEUTICALS,12-08-2023,1152.63,1203.48,1122.21,1190.32,1234,2434408,357467.29,9.89,13.45,2.2445,0.871,1673.74,1066.9,0,MIDCAP_PORTFOLIO,HOLD,594,1115.44,INR
IN004347,SUNPHARMA,Sun Pharmaceutical,BSE,FINANCE,12-08-2023,1242.67,1256.92,1159.47,1175.64,1180.91,3991156,734462.48,32.77,12.28,2.78,0.748,1360.84,1078.66,0.5,NIFTY50_PORTFOLIO,BUY,1777,1243.78,INR
IN000619,TECHM,Tech Mahindra,NSE,TECHNOLOGY,12-08-2023,1255.28,1257.5,1179.34,1191.44,1200.87,1506079,1283418.19,57.42,1.25,1.921,1.439,1433.5,951.79,5.1,MIDCAP_PORTFOLIO,HOLD,526,1543.83,INR
IN000169,KOTAKBANK,Kotak Mahindra Bank,NSE,FINANCE,01-09-2023,1857.9,1870.87,1811.27,1849.79,1851.61,2824831,1493392.23,68.68,11.8,1.952,1.295,2253.19,1582.23,5.1,SECTORAL_PORTFOLIO,BUY,1636,2164.05,INR
IN001528,KOTAKBANK,Kotak Mahindra Bank,NSE,FINANCE,01-09-2023,1751.73,1843.1,1729.41,1834.79,1869.64,3010861,1193695.66,47.04,7.67,2.349,1.346,2343.22,1362.86,0,SECTORAL_PORTFOLIO,HOLD,1585,2224.99,INR
IN003454,NTPC,NTPC Limited,NSE,UTILITIES,01-09-2023,352.09,352.41,336.91,346.21,347.53,1942774,240963.52,38.41,8.46,1.771,0.905,423.78,231.48,0,SECTORAL_PORTFOLIO,BUY,434,290.52,INR
IN000217,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3433.13,3659.3,3421.27,3629.17,3618.31,2567219,1935095.5,31.28,14.17,2.956,0.505,4359.17,3005.97,2.3,SECTORAL_PORTFOLIO,BUY,555,4132.98,INR
IN000218,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3371.43,3443.71,3257.96,3333.24,3249.69,2373145,218749.56,10.36,12.02,2.785,0.801,4024.66,2245.15,5.1,MIDCAP_PORTFOLIO,HOLD,1136,2873.55,INR
IN000225,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3349.26,3470.12,3328.65,3449.02,3492.51,4334958,3039290.82,16.79,3.53,2.342,1.672,4352.99,2447.09,3.5,NIFTY50_PORTFOLIO,SELL,275,2661.16,INR
IN000239,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3497.95,3621.48,3427,3540.89,3428.4,2159778,402550.19,63.75,5.47,3.122,1.584,3728.33,2155.76,0.5,NIFTY50_PORTFOLIO,BUY,196,3108.64,INR
IN000278,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3352.5,3410.8,3246.2,3266.38,3355.31,4363782,925540.32,14.57,8.59,3.437,0.443,4691.08,2942.37,1.2,SECTORAL_PORTFOLIO,HOLD,1428,3813.91,INR
IN000314,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,01-09-2023,3383.84,3387.81,3199.18,3224.08,3192.82,1116979,2885202.53,72.88,11.78,1.483,1.93,4359.33,2887.48,2.3,MIDCAP_PORTFOLIO,SELL,1019,3476.62,INR
IN003374,POWERGRID,Power Grid Corporation,BSE,UTILITIES,02-09-2023,250.08,252.1,249.9,249.92,249.08,2011942,120024.76,61.92,8.24,1.9755,1.662,277.29,219.89,2.3,NIFTY50_PORTFOLIO,SELL,1298,192.41,INR
IN001286,TITAN,Titan Company,BSE,CONSUMER GOODS,02-09-2023,3483.21,3611.16,3437.3,3585.82,3603.13,3926007,2993475.8,71.74,13.24,3.535,1.326,3923.79,2239.59,1.2,SECTORAL_PORTFOLIO,BUY,683,4164.95,INR
IN001291,TITAN,Titan Company,BSE,CONSUMER GOODS,02-09-2023,3379.78,3475.89,3196.72,3242.45,3322.5,2389908.5,2125857.87,25.17,3.64,3.375,0.575,3883.59,2042.51,1.2,MIDCAP_PORTFOLIO,BUY,54,2795.92,INR
IN000374,RELIANCE,Reliance Industries,NSE,ENERGY,03-09-2023,2213.11,2255.49,2103.14,2125.06,2142.99,4191357,226421.77,74.21,5.42,3.151,0.461,2409.69,1824.43,2.3,MIDCAP_PORTFOLIO,BUY,854,1670.16,INR
IN000393,RELIANCE,Reliance Industries,NSE,ENERGY,03-09-2023,2253.15,2257.03,2174.39,2222.46,2172.48,3776414,322676.93,12.48,4.91,3.81,0.972,3019.08,1843.82,2.3,MIDCAP_PORTFOLIO,BUY,736,2639.14,INR
IN000411,RELIANCE,Reliance Industries,NSE,ENERGY,03-09-2023,2250.48,2401.37,2189.3,2332.09,2275.1,4438282,1644361.67,50.65,8.545,3.015,1.722,2943.73,1382.72,3.5,SECTORAL_PORTFOLIO,BUY,1340,2596.76,INR
IN000436,RELIANCE,Reliance Industries,NSE,ENERGY,03-09-2023,2219.79,2250.03,2132.86,2194.35,2251.38,1924333,2168485.97,21.11,1.99,2.501,1.833,2449.92,1708.38,0,NIFTY50_PORTFOLIO,BUY,712,2109.9,INR
IN002318,ICICIBANK,ICICI Bank,NSE,FINANCE,05-09-2023,979.14,1005.7,923.5,927.95,893.88,938454,921280.66,25.98,2.26,2.442,0.918,1182.35,715.9,3.5,NIFTY50_PORTFOLIO,BUY,1166,885.48,INR
IN001158,RELIANCE,Reliance Industries,NSE,ENERGY,05-09-2023,2274.19,2338.62,2074.6,2130.93,2164.23,1794880,1113289.05,17.04,9.71,2.134,0.496,2521.77,2066.24,0.5,SECTORAL_PORTFOLIO,HOLD,1220,2161.82,INR
IN001165,RELIANCE,Reliance Industries,NSE,ENERGY,05-09-2023,2143.72,2245,2089.13,2183.54,2255.66,4313432,851851.55,68.62,12.37,2.032,0.537,2423.97,1945.37,0.5,SECTORAL_PORTFOLIO,BUY,1867,2179.84,INR
IN001205,RELIANCE,Reliance Industries,NSE,ENERGY,05-09-2023,2237.93,2351.26,2182.36,2301.13,2328.96,1039950,2158147.11,44.76,6,2.497,0.532,2778.82,1437.34,2.3,NIFTY50_PORTFOLIO,BUY,1492,1833.01,INR
IN001229,RELIANCE,Reliance Industries,NSE,ENERGY,05-09-2023,2186.15,2188.96,2066.62,2113.63,2194.7,3748387,2002106.59,44.76,9.29,2.134,0.876,2566.91,1852.95,1.2,NIFTY50_PORTFOLIO,HOLD,1953,2089.58,INR
