trade_id,ticker,company_name,exchange,sector,trade_date,open_price_inr,high_price_inr,low_price_inr,close_price_inr,prev_close_inr,volume,market_cap_cr,pe_ratio,pb_ratio,dividend_yield,beta,52w_high_inr,52w_low_inr,nifty50_weight,portfolio,analyst_rating,shares_held,purchase_price_inr,currency,broker_notes,data_feed
IN001844,NESTLEIND,Nestle India,BSE,FMCG,2021-05-25,22501.63,24062.05,22266.37,23738.86,22790.16,1304278.0,19239276.61,8.47,10.5,1.427,0.582,29115.68,18876.42,2.3,Midcap_Portfolio,Strong Buy,1877.0,25223.37,INR,,
IN001735,HINDUNILVR,Hindustan Unilever,NSE,FMCG,2021-03-02,2556.28,2573.33,2395.78,2448.53,2477.64,4138782.0,585374.46,,10.78,3.778,1.533,3294.02,1660.74,1.2,Nifty50_Portfolio,Underperform,971.0,2514.74,INR,,
IN002912,sbin,State Bank of India,NSE,,2023-06-22,572.28,611.72,565.72,607.18,590.75,4487166.0,36038.27,75.39,,0.869,1.25,708.59,530.5,1.2,Nifty50_Portfolio,Hold,970.0,744.98,INR,,
IN003220,AXISBANK,Axis Bank,BSE,Banking,2023-01-31,1125.31,1148.64,1123.67,1140.21,1116.06,4835539.0,911876.11,12.58,10.47,1.357,0.82,1360.91,868.52,5.1,Nifty50_Portfolio,Buy,1098.0,1250.85,INR,,
IN000147,BHARTIARTL,Bharti Airtel,NSE,Telecom,2024-12-13,920.19,943.77,900.6,918.86,901.85,4732557.0,595148.58,19.99,2.2,3.602,0.639,1221.21,785.38,1.2,Nifty50_Portfolio,Buy,234.0,733.31,INR,,
IN001987,BAJFINANCE,Bajaj Finance,NSE,NBFC,2022-09-20,7296.57,7552.82,7183.02,7480.42,7475.06,1402797.0,1423641.4,46.24,11.03,2.593,1.639,7404.08,5748.12,2.3,Sectoral_Portfolio,,328.0,8623.17,INR,,
IN001370,ONGC,Oil & Natural Gas Corp,NSE,,2020-03-30,285.05,294.81,278.83,293.55,300.47,3974772.0,49906.09,18.04,,0.949,1.382,341.01,207.02,5.1,Sectoral_Portfolio,Strong Buy,645.0,295.99,INR,,
IN002812,AXISBANK,Axis Bank,BSE,Banking,2020-12-10,1118.62,1202.03,1111.23,1180.01,1210.73,3541821.0,750576.85,14.03,,0.995,1.399,1256.69,899.87,1.2,Midcap_Portfolio,Strong Buy,1222.0,1113.28,INR,,
IN000660,HCLTECH,HCL Technologies,NSE,Technology,2020-07-02,1537.5,1633.27,1517.91,1609.11,1552.57,207422.0,1000933.17,54.55,9.98,1.444,0.61,1586.22,1282.44,1.2,Sectoral_Portfolio,Buy,667.0,1417.89,INR,,
IN001795,MARUTI,Maruti Suzuki,BSE,Automobile,2024-11-18,9691.74,10280.29,9617.57,10020.99,9765.31,,9800141.72,62.79,13.2,2.094,1.201,11541.86,6772.24,0.0,Sectoral_Portfolio,Buy,412.0,8078.12,INR,,
IN002512,ASIANPAINT,Asian Paints,BSE,Consumer Goods,2023-08-30,3095.49,3145.61,3050.48,3129.5,3202.29,720389.0,857168.16,41.67,1.24,1.492,0.605,3996.44,2267.78,0.5,Sectoral_Portfolio,Buy,1799.0,3012.74,INR,,
IN003398,HDFCBANK,HDFC Bank,NSE,Banking,2021-10-18,1603.22,1669.38,1573.65,1648.85,1626.61,63332.0,920020.72,18.98,,3.51,0.824,2155.32,1144.89,0.0,Sectoral_Portfolio,Buy,1460.0,1654.54,INR,,
IN004283,TECHM,Tech Mahindra,NSE,Technology,2020-05-11,1349.89,1368.98,1323.16,1365.35,1327.72,729647.0,113899.7,69.28,5.92,1.597,1.654,1701.74,983.09,2.3,Nifty50_Portfolio,SB,954.0,1263.54,INR,,
IN001148,AXISBANK,Axis Bank,BSE,Banking,2021-04-26,1140.29,1142.19,1099.88,1107.66,1087.51,2863510.0,,64.85,3.51,3.756,1.492,1397.8,672.88,,Midcap_Portfolio,Buy,345.0,874.4,INR,,
IN003273,hdfcbank,HDFC Bank,NSE,fmcg,2023-10-02,1639.94,1681.27,1618.95,1657.18,1610.31,3982169.0,765214.96,71.35,,1.874,,2235.29,1009.65,2.3,Midcap_Portfolio,Strong Buy,697.0,1889.78,INR,,
IN000609,POWERGRID,Power Grid Corporation,BSE,Utilities,2022-04-28,240.95,243.21,229.97,234.01,238.39,864906.0,62170.55,39.1,9.79,0.018,0.904,272.15,169.42,5.1,Nifty50_Portfolio,Buy,1517.0,241.75,INR,,
IN003583,ICICIBANK,ICICI Bank,NSE,Banking,2024-11-18,956.11,980.71,900.19,919.76,909.34,4811903.0,"₹431,612 Cr",55.44,4.01,2.277,0.534,1319.69,771.7,5.1,Midcap_Portfolio,Buy,50.0,837.46,INR,,
IN001931,MARUTI,Maruti Suzuki,BSE,Automobile,2021-07-02,10194.92,10791.3,10188.02,10662.19,11034.92,4183622.0,8961864.75,11.53,5.62,3.01,0.402,12684.06,7649.19,2.3,Nifty50_Portfolio,Hold,147.0,7615.7,INR,,
IN000198,NTPC,NTPC Limited,NSE,Utilities,2023-06-05,365.17,370.2,356.27,357.83,369.24,299811.0,225980.52,44.66,4.24,0.176,1.809,486.19,314.35,0.5,Sectoral_Portfolio,Hold,122.0,296.69,INR,,
IN002932,LT,Larsen & Toubro,NSE,Infrastructure,2023-11-02,3075.84,3159.04,3057.95,3145.02,3148.77,1867669.0,971423.38,36.87,14.59,3.932,1.511,3577.1,2435.23,1.2,Nifty50_Portfolio,Buy,1721.0,2436.31,INR,,
IN002328,ULTRACEMCO,UltraTech Cement,BSE,Infrastructure,2020-03-13,9234.31,9291.22,8757.58,8978.83,8640.55,3642944.0,2548785.07,21.88,7.06,2.783,1.434,10728.26,9003.62,2.3,Nifty50_Portfolio,Hold,1583.0,7753.06,INR,,
IN004390,BHARTIARTL,Bharti Airtel,NSE,Telecom,2020-02-13,927.94,928.76,890.26,898.73,920.28,3969760.0,804700.81,16.71,7.08,0.205,0.509,1040.59,746.63,1.2,Nifty50_Portfolio,Buy,808.0,691.88,INR,,
IN000767,RELIANCE,Reliance Industries,NSE,Energy,2021-12-08,2207.78,2257.07,2152.84,2175.01,2241.25,3867580.0,1538441.91,30.94,14.89,3.576,0.885,2793.38,1444.12,2.3,Nifty50_Portfolio,Strong Buy,81.0,2181.17,INR,,
IN004497,AXISBANK,Axis Bank,BSE,Banking,2023-02-21,1106.64,1119.87,1016.42,1036.26,1056.25,4479071.0,667450.49,75.91,9.92,3.556,1.319,1159.56,983.08,0.0,Sectoral_Portfolio,Buy,879.0,1199.59,INR,,
IN004219,ICICIBANK,ICICI Bank,NSE,Banking,2023-05-18,955.16,973.79,946.38,964.6,962.71,4629104.0,744802.67,,10.59,1.488,1.336,1148.39,875.03,3.5,Sectoral_Portfolio,Buy,826.0,1171.73,INR,,
IN003256,TECHM,Tech Mahindra,NSE,Technology,2020-12-24,1349.82,1373.64,1311.18,1315.66,1317.64,848883.0,1029637.28,76.88,9.36,1.971,1.402,1749.36,949.99,1.2,Midcap_Portfolio,Underperform,1488.0,1463.67,INR,,
IN000203,POWERGRID,Power Grid Corporation,BSE,Utilities,2023-03-29,251.78,254.46,227.76,234.21,233.4,1324645.0,53174.99,71.2,8.33,0.444,1.001,265.66,229.92,2.3,Midcap_Portfolio,Buy,632.0,251.02,INR,,
IN003511,BHARTIARTL,Bharti Airtel,NSE,Telecom,2020-07-27,918.48,925.81,850.1,871.5,895.27,1558774.0,705372.95,75.3,6.89,2.062,0.886,967.14,690.81,0.0,Midcap_Portfolio,Buy,1466.0,1027.91,INR,,
IN001734,AXISBANK,Axis Bank,BSE,Banking,2022-09-06,1079.34,1114.1,1065.5,1106.1,1138.03,3621765.0,702354.08,36.35,5.67,0.479,1.644,1363.58,945.8,2.3,Nifty50_Portfolio,Sell,1409.0,1076.44,INR,,
IN002778,ICICIBANK,ICICI Bank,NSE,Banking,2021-02-17,950.25,971.49,909.11,936.98,957.97,2511319.0,,15.93,13.95,0.945,0.986,1281.48,801.3,0.0,Sectoral_Portfolio,,1659.0,763.73,INR,,
IN001708,NTPC,NTPC Limited,NSE,Utilities,2021-01-19,358.01,361.51,346.8,356.58,355.3,4664600.0,280617.97,9.08,6.51,2.066,0.655,418.42,308.43,1.2,Nifty50_Portfolio,Hold,1841.0,363.53,INR,,
IN003475,TITAN,Titan Company,BSE,technology,2021-08-10,3527.76,3780.43,3451.43,3718.89,3586.38,2680853.0,,62.81,7.05,2.062,0.625,4230.9,2898.68,0.5,Sectoral_Portfolio,Buy,1299.0,4214.11,INR,,
IN000855,NESTLEIND,Nestle India,BSE,FMCG,2022-07-29,22334.6,23827.71,21727.49,23723.64,22835.28,,2735114.26,71.9,5.09,0.503,1.46,23962.26,18109.61,3.5,Midcap_Portfolio,Buy,508.0,19333.31,INR,,
IN004738,ADANIENT,Adani Enterprises,NSE,Conglomerate,2023-03-06,2700.63,2761.97,2542.87,2589.69,2612.15,2569581.0,260338.54,25.37,4.33,2.989,1.812,3018.77,1700.59,1.2,Sectoral_Portfolio,,349.0,3042.1,INR,,
IN004098,NTPC,NTPC Limited,NSE,Utilities,2024-01-12,355.95,362.32,344.72,354.38,360.91,2994739.0,56104.64,16.04,11.75,,1.745,444.54,302.15,0.0,Midcap_Portfolio,Buy,1646.0,373.37,INR,,
IN002161,AXISBANK,Axis Bank,BSE,Banking,2020-09-02,1059.67,1082.74,1014.36,1036.85,1061.53,101376.0,871925.48,34.59,8.26,1.791,,1311.02,674.56,3.5,Nifty50_Portfolio,Hold,1423.0,900.89,INR,,
IN000699,TECHM,Tech Mahindra,NSE,Technology,2022-12-06,1267.44,1290.25,1233.84,1273.03,1255.11,2815788.0,360725.91,57.64,6.64,1.221,0.518,1368.89,1044.25,,Midcap_Portfolio,Strong Buy,1301.0,1161.12,INR,,
IN000191,BAJFINANCE,Bajaj Finance,NSE,NBFC,2023-06-16,6716.03,6871.25,6445.91,6582.34,6601.04,4692566.0,6205041.83,,12.08,1.426,0.471,9181.48,5151.08,5.1,Nifty50_Portfolio,Hold,484.0,6185.67,INR,,
IN003000,NTPC,NTPC Limited,NSE,Utilities,2021-12-17,364.93,371.61,351.34,361.74,357.37,,341780.63,54.86,3.1,0.27,1.78,389.81,297.94,2.3,Sectoral_Portfolio,Sell,1405.0,336.58,INR,,
IN003697,TECHM,Tech Mahindra,NSE,Technology,2020-12-24,1316.75,1327.94,1213.9,1242.27,1260.55,4060859.0,334898.38,33.84,13.08,2.737,1.236,1516.46,1167.84,2.3,Sectoral_Portfolio,Strong Buy,192.0,1539.95,INR,,
IN001637,MARUTI,Maruti Suzuki,BSE,Automobile,2022-12-01,10234.71,10777.09,10168.84,10698.02,10701.22,684889.0,6989546.19,79.81,1.45,3.095,0.544,11921.63,8436.18,0.5,Nifty50_Portfolio,Strong Buy,953.0,10811.57,INR,,
IN003458,LT,Larsen & Toubro,NSE,Infrastructure,2022-07-18,3294.71,3368.71,3095.33,3163.61,3146.6,4126064.0,2970065.94,73.43,6.99,1.441,1.647,4420.8,2178.79,3.5,Sectoral_Portfolio,Buy,530.0,2444.2,INR,,
IN003582,NTPC,NTPC Limited,NSE,Utilities,2023-05-26,362.67,376.88,361.26,370.78,360.06,3675528.0,25647.37,68.18,3.25,1.451,1.933,451.06,250.01,5.1,Sectoral_Portfolio,Sell,377.0,403.06,INR,,
  IN001292  ,SBIN,State Bank of India,NSE,Banking,2021-05-13,589.04,600.32,539.88,,547.42,693238.0,409258.29,50.32,10.07,1.842,0.701,676.71,545.72,0.5,Sectoral_Portfolio,Strong Buy,1854.0,573.04,INR,,
IN004660,MARUTI,Maruti Suzuki,BSE,Automobile,2024-02-29,9682.94,9940.6,9544.02,9547.32,9251.84,1132142.0,2892147.27,75.01,3.0,,0.958,13547.02,7477.82,5.1,Sectoral_Portfolio,Buy,629.0,7739.56,INR,,
IN001854,BHARTIARTL,Bharti Airtel,NSE,Telecom,2022-08-11,861.27,866.05,840.47,865.72,850.49,4810651.0,581697.76,67.23,1.6,0.759,1.526,1102.25,810.65,3.5,Sectoral_Portfolio,Strong Buy,906.0,1034.39,INR,,
IN003764,AXISBANK,Axis Bank,BSE,Banking,2024-12-02,1057.36,1088.14,990.39,1019.77,1027.03,,529913.03,,3.37,3.142,1.508,1194.41,955.53,,Nifty50_Portfolio,Buy,30.0,1004.96,INR,,
IN003305,TCS,Tata Consultancy Services,NSE,Technology,2021-10-06,3397.33,3456.01,3084.58,3161.2,3196.83,4050531.0,1591071.51,31.46,10.69,1.781,1.583,4550.02,2130.67,0.0,Midcap_Portfolio,Buy,1224.0,3816.87,INR,,
IN004992,HCLTECH,HCL Technologies,NSE,Technology,2020-02-19,1528.35,1534.7,1425.49,1454.12,1425.68,4304948.0,539159.68,65.12,,2.015,1.915,1998.52,937.29,0.5,Sectoral_Portfolio,Hold,1276.0,1553.12,INR,,
IN003744,HINDUNILVR,Hindustan Unilever,NSE,FMCG,2024-12-06,2572.64,2621.03,2403.26,2448.88,2414.83,863925.0,853590.58,63.42,9.01,0.343,0.913,3060.08,2030.56,0.5,Sectoral_Portfolio,Strong Buy,439.0,2199.56,INR,,
IN003446,NTPC,NTPC Limited,NSE,Utilities,2020-11-13,347.83,353.82,343.9,347.88,354.33,3893489.0,150802.39,24.43,9.43,0.665,0.936,425.7,249.38,2.3,Nifty50_Portfolio,Strong Buy,1688.0,336.71,INR,,
IN001999,BAJFINANCE,Bajaj Finance,NSE,NBFC,2023-02-16,6933.6,7416.88,6837.23,7382.04,7182.28,3252578.0,2160901.79,69.65,2.51,1.663,,7448.78,6010.4,0.0,Midcap_Portfolio,Hold,845.0,7593.51,INR,,
IN000664,ADANIENT,Adani Enterprises,NSE,Conglomerate,2020-03-11,2720.75,2799.9,2684.16,2773.08,2763.19,1323986.0,1881121.93,76.65,3.64,3.473,,3174.07,2213.83,,Nifty50_Portfolio,Buy,724.0,3023.03,INR,,
IN004780,TECHM,Tech Mahindra,NSE,Technology,2024-03-15,1277.0,1283.52,1216.34,1251.17,1262.96,1553148.0,577499.84,65.84,10.99,2.643,1.316,1483.2,887.06,2.3,Nifty50_Portfolio,Buy,813.0,1255.07,INR,,
IN003749,ULTRACEMCO,UltraTech Cement,BSE,Infrastructure,2023-10-25,9868.16,10429.34,9654.65,10344.67,10535.27,,8284059.89,27.49,14.92,1.049,1.361,10739.98,8658.96,5.1,Sectoral_Portfolio,sell,1056.0,11449.14,INR,,
IN004414,BHARTIARTL,Bharti Airtel,NSE,Telecom,2020-04-01,872.05,921.09,864.0,,898.6,1447142.0,696140.6,67.93,14.55,0.158,0.775,1162.66,610.99,0.5,Nifty50_Portfolio,,338.0,756.62,INR,,
IN004745,BHARTIARTL,Bharti Airtel,NSE,Telecom,2021-07-07,870.43,886.13,812.38,813.32,788.82,1650073.0,533892.56,10.44,11.63,1.934,1.561,1144.66,550.84,0.5,Midcap_Portfolio,buy,24.0,1022.86,INR,,
IN000710,ULTRACEMCO,UltraTech Cement,BSE,Infrastructure,2021-04-20,9247.2,9457.59,8672.02,8786.45,8457.6,4546820.0,3739332.51,49.62,14.12,1.103,0.474,11072.45,6330.67,0.5,Midcap_Portfolio,Sell,1406.0,11340.58,INR,,
IN001283,TITAN,Titan Company,BSE,Consumer Goods,2022-03-14,3244.73,3269.53,3211.25,,3267.7,1832713.0,3162616.86,43.1,14.08,0.73,1.122,4659.56,2558.39,3.5,Midcap_Portfolio,Buy,1258.0,3679.71,INR,,
IN002676,SUNPHARMA,Sun Pharmaceutical,BSE,Pharma,2020-07-16,1249.41,1273.6,1228.05,1259.18,1283.25,868769.0,,15.37,8.14,,1.874,1281.42,901.72,3.5,Midcap_Portfolio,Strong Buy,133.0,1156.47,INR,,
IN004030,MARUTI,Maruti Suzuki,BSE,Automobile,2024-01-15,9642.82,9834.24,9402.1,9784.76,9921.17,545624.0,2486831.82,38.39,,1.267,1.251,12668.71,7378.8,1.2,Nifty50_Portfolio,Hold,997.0,11092.83,INR,,
IN001307,NESTLEIND,Nestle India,BSE,FMCG,2020-08-24,20968.05,21007.62,19939.24,20394.81,20157.56,4727139.0,1342877.39,50.11,9.73,0.364,0.974,30117.67,17565.22,1.2,Midcap_Portfolio,Sell,1075.0,24387.42,INR,,
IN002238,RELIANCE,Reliance Industries,nse,Energy,2024-08-12,2116.18,2168.83,2001.58,2013.68,2082.63,2958298.0,2028293.2,31.46,8.68,0.675,1.027,2818.72,1486.4,1.2,Nifty50_Portfolio,Strong Buy,550.0,2693.38,INR,,
IN003303,TECHM,Tech Mahindra,NSE,Technology,2020-04-03,1280.35,1283.53,1256.02,1280.85,1328.53,2975626.0,913530.5,62.63,6.86,2.44,1.289,1553.68,895.71,0.0,Nifty50_Portfolio,Sell,1528.0,1619.64,INR,,
IN002039,HCLTECH,HCL Technologies,NSE,Technology,2023-07-07,1478.96,1499.8,1441.53,1481.02,1511.4,192140.0,,35.28,3.27,3.626,1.885,1781.5,1368.6,2.3,Nifty50_Portfolio,Strong Buy,1727.0,1288.41,INR,,
IN001530,ONGC,Oil & Natural Gas Corp,NSE,Energy,2023-12-07,274.62,290.13,269.86,283.33,272.84,1474413.0,196462.4,28.84,13.78,2.463,0.493,375.32,186.69,,Sectoral_Portfolio,Buy,638.0,334.2,INR,,
IN001664,NTPC,NTPC Limited,NSE,Utilities,2022-11-25,351.82,365.28,345.77,365.04,370.97,3936141.0,230713.05,70.28,9.79,0.814,1.71,421.22,221.72,1.2,Midcap_Portfolio,Buy,1746.0,395.71,INR,,
IN003380,INFY,Infosys,NSE,Technology,2022-04-01,1475.95,1496.6,1417.59,1423.1,1439.12,2481700.0,173998.13,19.35,11.11,1.927,0.829,1884.78,1359.38,5.1,Midcap_Portfolio,Strong Buy,902.0,1696.29,INR,,
IN004570,titan,Titan Company,BSE,Consumer Goods,2022-08-16,3484.84,3569.3,3269.0,3337.7,3451.74,2433111.0,754192.75,31.14,1.17,3.047,1.477,4300.22,3006.77,2.3,Sectoral_Portfolio,Strong Buy,1640.0,3666.56,INR,,
IN003628,ULTRACEMCO,UltraTech Cement,BSE,Infrastructure,2023-08-04,9913.4,10655.42,9785.22,10384.02,10608.42,3964136.0,6476901.25,54.59,14.78,1.911,1.769,11541.1,8464.88,0.5,Sectoral_Portfolio,Hold,441.0,9482.39,INR,,
IN004892,WIPRO,Wipro,BSE,Technology,2023-08-28,512.41,551.64,504.7,546.66,563.74,4746829.0,52640.52,11.92,3.34,3.244,1.625,618.74,441.71,5.1,Midcap_Portfolio,Sell,1896.0,456.4,INR,,
IN002694,HDFCBANK,HDFC Bank,NSE,Banking,2021-06-04,1669.58,1746.99,1647.0,1739.79,1807.09,2325267.0,785264.5,30.88,13.68,3.373,0.733,1769.27,1511.24,2.3,Midcap_Portfolio,Buy,1330.0,1397.38,INR,,
IN003061,TECHM,Tech Mahindra,NSE,Technology,2020-12-22,1347.26,1370.08,1304.25,1314.04,1335.49,4772476.0,1188237.05,20.85,7.2,3.741,1.076,1671.68,1125.53,0.0,Nifty50_Portfolio,Buy,243.0,1601.89,INR,,
IN001598,HCLTECH,HCL Technologies,NSE,Technology,2021-02-19,1431.41,1455.75,1360.58,1392.4,1401.48,1415750.0,1151395.22,,1.99,3.064,1.453,1721.81,930.69,0.5,Nifty50_Portfolio,Hold,1356.0,1863.72,INR,,
IN002730,POWERGRID,Power Grid Corporation,BSE,Utilities,2020-11-09,262.4,270.06,244.83,246.09,254.68,4568630.0,68993.34,56.73,,3.329,1.415,334.01,184.37,0.0,Sectoral_Portfolio,Hold,502.0,299.67,INR,,
IN002626,HCLTECH,HCL Technologies,NSE,Technology,2020-04-07,1520.24,1542.96,1409.82,1426.57,1440.92,508953.0,332060.93,,13.11,2.42,0.806,1731.96,1134.3,3.5,Sectoral_Portfolio,,257.0,1444.7,INR,,
IN003158,ADANIENT,Adani Enterprises,NSE,Conglomerate,2024-12-25,2836.24,3002.55,2778.66,2936.49,2909.61,2279228.0,342443.79,68.94,10.59,2.124,0.913,3638.25,1751.62,3.5,Sectoral_Portfolio,Buy,923.0,3256.95,INR,,
IN003315,POWERGRID,Power Grid Corporation,BSE,Utilities,2022-12-14,253.18,260.87,252.97,260.58,256.99,4022190.0,234844.97,,8.54,1.933,1.833,349.87,181.5,3.5,Sectoral_Portfolio,Buy,54.0,263.61,INR,,
IN001723,TCS,Tata Consultancy Services,NSE,Technology,2020-09-29,3355.49,3511.47,3337.44,3485.34,3374.2,564218.0,826346.72,22.09,,1.213,1.367,4251.65,2249.78,1.2,Nifty50_Portfolio,Hold,735.0,2904.34,INR,,
IN001060,NTPC,NTPC Limited,NSE,Utilities,2023-07-18,348.51,364.29,341.91,362.48,369.25,3946845.0,96286.01,,12.94,3.166,1.047,417.55,235.41,,Nifty50_Portfolio,Buy,1846.0,373.35,INR,,
IN004637,POWERGRID,Power Grid Corporation,BSE,Utilities,2020-11-19,240.79,264.35,234.27,256.67,252.61,1723339.0,164750.01,49.08,,0.372,1.52,269.77,230.7,0.0,Nifty50_Portfolio,Strong Buy,856.0,230.12,INR,,
IN003243,LT,Larsen & Toubro,NSE,Infrastructure,2024-09-02,3132.21,3164.73,3014.36,3085.39,3023.02,3059660.0,710457.77,33.87,,0.816,0.974,3688.85,2653.98,1.2,Nifty50_Portfolio,Hold,1363.0,3179.98,INR,,
IN001679,KOTAKBANK,Kotak Mahindra Bank,NSE,Banking,2024-03-08,1803.11,1884.68,1762.39,1857.16,1910.16,2673901.0,"₹945,026 Cr",,5.11,1.03,,2197.0,1647.95,2.3,Sectoral_Portfolio,Hold,894.0,1410.68,INR,,
IN001758,RELIANCE,Reliance Industries,NSE,,2024-10-17,2095.91,2134.1,1907.19,1949.25,1962.11,672664.0,1760356.56,64.73,2.05,3.957,1.723,2355.26,1448.46,2.3,Midcap_Portfolio,,1494.0,2605.19,INR,,
IN004192,ADANIENT,Adani Enterprises,NSE,,2023-05-18,2665.15,2673.99,2416.49,2479.98,2561.11,3241545.0,1359864.88,,1.77,,,3504.39,2249.7,3.5,Sectoral_Portfolio,Buy,172.0,3004.14,INR,,
IN000564,infy,Infosys,NSE,Technology,2020-11-23,1483.52,1586.47,1454.08,1568.18,1533.32,4892270.0,1343238.79,59.59,12.92,0.637,1.592,1943.83,1313.6,1.2,Sectoral_Portfolio,Strong Buy,191.0,1160.87,INR,,
IN002791,TITAN,Titan Company,BSE,Consumer Goods,2023-08-18,3490.28,3675.5,3421.73,3613.88,3608.83,2017409.0,,,13.77,1.042,0.974,4681.9,2805.8,1.2,Midcap_Portfolio,Hold,1696.0,3676.1,INR,,
IN000864,POWERGRID,Power Grid Corporation,BSE,Utilities,2020-10-16,240.88,256.95,236.29,252.94,244.41,2519523.0,,52.84,8.68,3.792,1.823,305.51,162.1,,Nifty50_Portfolio,Buy,1823.0,277.62,INR,,
IN001485,ICICIBANK,ICICI Bank,NSE,Banking,2022-12-06,926.79,931.18,874.65,876.11,846.44,4390449.0,578693.18,13.39,14.37,1.855,1.532,1064.14,830.26,2.3,Nifty50_Portfolio,Buy,1246.0,1129.75,INR,,
IN000207,ASIANPAINT,Asian Paints,BSE,Consumer Goods,2024-10-18,3117.51,3304.34,3099.23,3236.4,3124.39,415218.0,579091.71,16.72,10.41,1.008,1.508,3782.89,1955.02,2.3,Midcap_Portfolio,Hold,1438.0,2664.78,INR,,
IN004489,SUNPHARMA,Sun Pharmaceutical,BSE,Pharma,2021-08-19,1155.22,1174.9,1074.13,1093.5,1053.47,3584145.0,267054.12,13.71,5.95,3.218,,1421.51,720.91,0.0,Midcap_Portfolio,Buy,1396.0,991.39,INR,,
IN000871,MARUTI,Maruti Suzuki,BSE,Automobile,2021-12-17,9878.1,10005.46,9864.9,9910.26,9530.75,1773564.0,9113705.4,79.78,1.28,3.041,1.311,13042.47,8437.76,5.1,Nifty50_Portfolio,Buy,1645.0,10421.33,INR,,
IN004494,WIPRO,Wipro,BSE,Technology,2024-05-14,510.56,529.62,497.41,527.21,532.18,1409023.0,331988.43,52.43,6.08,3.77,1.269,677.77,304.26,3.5,Sectoral_Portfolio,Sell,809.0,376.09,INR,,
IN000503,RELIANCE,Reliance Industries,NSE,Energy,2023-08-24,2164.75,2196.85,2020.38,2078.27,2005.11,2884229.0,317700.43,18.78,6.13,2.934,1.645,2971.76,2069.14,0.0,Sectoral_Portfolio,Buy,1002.0,1938.1,INR,,
IN001029,ADANIENT,Adani Enterprises,NSE,Conglomerate,2022-03-03,2865.07,3052.66,2862.95,2984.41,3040.23,4284430.0,1175547.14,60.44,13.57,0.287,0.986,3121.99,2176.51,2.3,Midcap_Portfolio,Buy,1734.0,2362.1,INR,,
IN003841,LT,Larsen & Toubro,NSE,Infrastructure,2022-10-26,3291.2,3528.15,3228.87,3518.54,3470.04,4503789.0,1603541.38,64.56,,2.716,1.322,3527.31,2973.9,1.2,Midcap_Portfolio,Hold,922.0,2654.63,INR,,
IN002691,ULTRACEMCO,UltraTech Cement,BSE,Infrastructure,2022-09-28,9815.14,9851.78,9717.18,9807.74,9848.35,845656.0,9398809.35,74.91,10.25,,1.993,12691.76,6353.42,2.3,Nifty50_Portfolio,Buy,187.0,8148.82,INR,,
IN001571,ONGC,Oil & Natural Gas Corp,NSE,Energy,2020-10-05,293.77,299.58,280.27,,277.08,1391269.0,90212.01,9.8,12.49,,1.474,374.58,228.53,2.3,Midcap_Portfolio,Strong Buy,1444.0,232.14,INR,,
IN002774,ICICIBANK,ICICI Bank,NSE,Banking,2020-08-10,928.49,952.15,880.71,896.36,863.74,1931067.0,52528.23,40.77,8.44,0.654,1.548,1320.48,600.45,0.5,Midcap_Portfolio,Underperform,144.0,1147.76,INR,,
IN002732,TECHM,Tech Mahindra,bse,Technology,2024-01-30,1344.93,1436.38,1305.61,1412.4,1449.85,2338947.0,653884.84,23.29,,2.282,0.759,1703.18,954.77,2.3,Midcap_Portfolio,Hold,758.0,1230.58,INR,,
IN000805,NESTLEIND,Nestle India,BSE,FMCG,2024-09-25,22186.64,24171.72,21637.19,23514.52,23680.14,3870317.0,21148968.04,,7.68,1.929,,25158.69,13371.5,0.5,Midcap_Portfolio,Hold,1209.0,26586.05,INR,,
IN003646,TCS,Tata Consultancy Services,NSE,Technology,2022-03-16,3460.13,3522.95,3386.39,3475.58,3526.73,4533979.0,400505.54,39.96,13.4,2.192,0.46,3810.96,2929.76,5.1,Nifty50_Portfolio,Strong Buy,635.0,3845.14,INR,,
IN002455,KOTAKBANK,Kotak Mahindra Bank,NSE,,2022-06-01,1771.79,1841.06,1728.75,1825.07,1789.3,1379928.0,1291704.91,,2.56,2.115,1.452,2486.57,1614.19,2.3,Nifty50_Portfolio,Hold,254.0,1516.19,INR,,
IN004599,TCS,Tata Consultancy Services,NSE,Technology,2020-02-10,3458.43,3526.41,3255.44,3293.11,3295.62,2618969.0,1164171.09,36.96,4.31,0.374,0.636,4444.5,2900.1,2.3,Nifty50_Portfolio,Buy,741.0,2835.35,INR,,
IN003105,KOTAKBANK,Kotak Mahindra Bank,NSE,Banking,2021-12-16,1869.96,1981.85,1857.98,1931.92,1892.69,1447791.0,1327145.26,24.03,4.65,0.361,1.305,1936.16,1541.14,0.0,Sectoral_Portfolio,Sell,678.0,1745.0,INR,,
IN004876,SUNPHARMA,Sun Pharmaceutical,BSE,Pharma,2020-05-08,1233.32,1314.21,1213.14,,1297.76,1805283.0,893350.71,58.38,,,,1466.5,1093.93,0.0,Nifty50_Portfolio,Hold,1779.0,1236.81,INR,,
IN000201,NTPC,NTPC Limited,NSE,Utilities,2023-07-20,332.7,340.36,322.32,329.16,332.28,4722389.0,199276.8,33.74,4.15,1.335,1.518,483.83,223.48,5.1,Midcap_Portfolio,,241.0,292.18,INR,,
